      Energy(eV)          s               py              pz              px              dxy             dyz             dz2             dxz            dx2-y2            tot 
      2.09970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      2.14970000      0.00010000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00010000
      2.19970000      0.00580000      0.00030000      0.00080000      0.00070000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00760000
      2.24970000      0.02730000      0.00130000      0.00510000      0.00290000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.03660000
      2.29970000      0.04030000      0.00210000      0.01050000      0.00410000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.05700000
      2.34970000      0.03590000      0.00220000      0.01120000      0.00340000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.05270000
      2.39970000      0.01850000      0.00110000      0.00590000      0.00210000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.02760000
      2.44970000      0.01310000      0.00070000      0.00400000      0.00100000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.01880000
      2.49970000      0.03190000      0.00210000      0.01010000      0.00210000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.04620000
      2.54970000      0.01780000      0.00090000      0.00580000      0.00120000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.02570000
      2.59970000      0.00190000      0.00000000      0.00040000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00230000
      2.64970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      2.69970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      2.74970000      0.00750000      0.00250000      0.00020000      0.00010000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.01030000
      2.79970000      0.11070000      0.03780000      0.00380000      0.00170000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.15400000
      2.84970000      0.28330000      0.09690000      0.00990000      0.00460000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.39470000
      2.89970000      0.13300000      0.04550000      0.00460000      0.00220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.18530000
      2.94970000      0.01100000      0.00370000      0.00030000      0.00010000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.01510000
      2.99970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
